word_index,page,line,surah,ayah,pos_in_ayah,word_text,is_marker,line
50728,371,6,26,94,5,٩٤,1,6
50729,371,6,26,95,1,وَجُنُودُ,0,6
50730,371,6,26,95,2,إِبۡلِيسَ,0,6
50731,371,7,26,95,3,أَجۡمَعُونَ,0,7
50732,371,7,26,95,4,٩٥,1,7
50733,371,7,26,96,1,قَالُواْ,0,7
50734,371,7,26,96,2,وَهُمۡ,0,7
50735,371,7,26,96,3,فِيهَا,0,7
50736,371,7,26,96,4,يَخۡتَصِمُونَ,0,7
50737,371,7,26,96,5,٩٦,1,7
50738,371,7,26,97,1,تَٱللَّهِ,0,7
50739,371,7,26,97,2,إِن,0,7
50740,371,7,26,97,3,كُنَّا,0,7
50741,371,7,26,97,4,لَفِي,0,7
50742,371,8,26,97,5,ضَلَٰلٖ,0,8
50743,371,8,26,97,6,مُّبِينٍ,0,8
50744,371,8,26,97,7,٩٧,1,8
50745,371,8,26,98,1,إِذۡ,0,8
50746,371,8,26,98,2,نُسَوِّيكُم,0,8
50747,371,8,26,98,3,بِرَبِّ,0,8
50748,371,8,26,98,4,ٱلۡعَٰلَمِينَ,0,8
50749,371,8,26,98,5,٩٨,1,8
50750,371,8,26,99,1,وَمَآ,0,8
50751,371,8,26,99,2,أَضَلَّنَآ,0,8
50752,371,9,26,99,3,إِلَّا,0,9
50753,371,9,26,99,4,ٱلۡمُجۡرِمُونَ,0,9
50754,371,9,26,99,5,٩٩,1,9
50755,371,9,26,100,1,فَمَا,0,9
50756,371,9,26,100,2,لَنَا,0,9
50757,371,9,26,100,3,مِن,0,9
50758,371,9,26,100,4,شَٰفِعِينَ,0,9
50759,371,9,26,100,5,١٠٠,1,9
50760,371,9,26,101,1,وَلَا,0,9
50761,371,9,26,101,2,صَدِيقٍ,0,9
50762,371,9,26,101,3,حَمِيمٖ,0,9
50763,371,9,26,101,4,١٠١,1,9
50764,371,10,26,102,1,فَلَوۡ,0,10
50765,371,10,26,102,2,أَنَّ,0,10
50766,371,10,26,102,3,لَنَا,0,10
50767,371,10,26,102,4,كَرَّةٗ,0,10
50768,371,10,26,102,5,فَنَكُونَ,0,10
50769,371,10,26,102,6,مِنَ,0,10
50770,371,10,26,102,7,ٱلۡمُؤۡمِنِينَ,0,10
50771,371,10,26,102,8,١٠٢,1,10
50772,371,10,26,103,1,إِنَّ,0,10
50773,371,10,26,103,2,فِي,0,10
50774,371,10,26,103,3,ذَٰلِكَ,0,10
50775,371,10,26,103,4,لَأٓيَةٗۖ,0,10
50776,371,10,26,103,5,وَمَا,0,10
50777,371,10,26,103,6,كَانَ,0,10
50778,371,11,26,103,7,أَكۡثَرُهُم,0,11
50779,371,11,26,103,8,مُّؤۡمِنِينَ,0,11
50780,371,11,26,103,9,١٠٣,1,11
50781,371,11,26,104,1,وَإِنَّ,0,11
50782,371,11,26,104,2,رَبَّكَ,0,11
50783,371,11,26,104,3,لَهُوَ,0,11
50784,371,11,26,104,4,ٱلۡعَزِيزُ,0,11
50785,371,11,26,104,5,ٱلرَّحِيمُ,0,11
50786,371,11,26,104,6,١٠٤,1,11
50787,371,11,26,105,1,كَذَّبَتۡ,0,11
50788,371,12,26,105,2,قَوۡمُ,0,12
50789,371,12,26,105,3,نُوحٍ,0,12
50790,371,12,26,105,4,ٱلۡمُرۡسَلِينَ,0,12
50791,371,12,26,105,5,١٠٥,1,12
50792,371,12,26,106,1,إِذۡ,0,12
50793,371,12,26,106,2,قَالَ,0,12
50794,371,12,26,106,3,لَهُمۡ,0,12
50795,371,12,26,106,4,أَخُوهُمۡ,0,12
50796,371,12,26,106,5,نُوحٌ,0,12
50797,371,12,26,106,6,أَلَا,0,12
50798,371,12,26,106,7,تَتَّقُونَ,0,12
50799,371,12,26,106,8,١٠٦,1,12
50800,371,13,26,107,1,إِنِّي,0,13
50801,371,13,26,107,2,لَكُمۡ,0,13
50802,371,13,26,107,3,رَسُولٌ,0,13
50803,371,13,26,107,4,أَمِينٞ,0,13
50804,371,13,26,107,5,١٠٧,1,13
50805,371,13,26,108,1,فَٱتَّقُواْ,0,13
50806,371,13,26,108,2,ٱللَّهَ,0,13
50807,371,13,26,108,3,وَأَطِيعُونِ,0,13
50808,371,13,26,108,4,١٠٨,1,13
50809,371,13,26,109,1,وَمَآ,0,13
50810,371,13,26,109,2,أَسۡـَٔلُكُمۡ,0,13
50811,371,14,26,109,3,عَلَيۡهِ,0,14
50812,371,14,26,109,4,مِنۡ,0,14
50813,371,14,26,109,5,أَجۡرٍۖ,0,14
50814,371,14,26,109,6,إِنۡ,0,14
50815,371,14,26,109,7,أَجۡرِيَ,0,14
50816,371,14,26,109,8,إِلَّا,0,14
50817,371,14,26,109,9,عَلَىٰ,0,14
50818,371,14,26,109,10,رَبِّ,0,14
50819,371,14,26,109,11,ٱلۡعَٰلَمِينَ,0,14
50820,371,14,26,109,12,١٠٩,1,14
50821,371,14,26,110,1,فَٱتَّقُواْ,0,14
50822,371,14,26,110,2,ٱللَّهَ,0,14
50823,371,15,26,110,3,وَأَطِيعُونِ,0,15
50824,371,15,26,110,4,١١٠,1,15
50825,371,15,26,111,1,۞ قَالُوٓاْ,0,15
50826,371,15,26,111,2,أَنُؤۡمِنُ,0,15
50827,371,15,26,111,3,لَكَ,0,15
50828,371,15,26,111,4,وَٱتَّبَعَكَ,0,15
50829,371,15,26,111,5,ٱلۡأَرۡذَلُونَ,0,15
50830,371,15,26,111,6,١١١,1,15
50831,372,1,26,112,1,قَالَ,0,1
50832,372,1,26,112,2,وَمَا,0,1
50833,372,1,26,112,3,عِلۡمِي,0,1
50834,372,1,26,112,4,بِمَا,0,1
50835,372,1,26,112,5,كَانُواْ,0,1
50836,372,1,26,112,6,يَعۡمَلُونَ,0,1
50837,372,1,26,112,7,١١٢,1,1
50838,372,1,26,113,1,إِنۡ,0,1
50839,372,1,26,113,2,حِسَابُهُمۡ,0,1
50840,372,1,26,113,3,إِلَّا,0,1
50841,372,1,26,113,4,عَلَىٰ,0,1
50842,372,1,26,113,5,رَبِّيۖ,0,1
50843,372,2,26,113,6,لَوۡ,0,2
50844,372,2,26,113,7,تَشۡعُرُونَ,0,2
50845,372,2,26,113,8,١١٣,1,2
50846,372,2,26,114,1,وَمَآ,0,2
50847,372,2,26,114,2,أَنَا۠,0,2
50848,372,2,26,114,3,بِطَارِدِ,0,2
50849,372,2,26,114,4,ٱلۡمُؤۡمِنِينَ,0,2
50850,372,2,26,114,5,١١٤,1,2
50851,372,2,26,115,1,إِنۡ,0,2
50852,372,2,26,115,2,أَنَا۠,0,2
50853,372,2,26,115,3,إِلَّا,0,2
50854,372,2,26,115,4,نَذِيرٞ,0,2
50855,372,2,26,115,5,مُّبِينٞ,0,2
50856,372,3,26,115,6,١١٥,1,3
50857,372,3,26,116,1,قَالُواْ,0,3
50858,372,3,26,116,2,لَئِن,0,3
50859,372,3,26,116,3,لَّمۡ,0,3
50860,372,3,26,116,4,تَنتَهِ,0,3
50861,372,3,26,116,5,يَٰنُوحُ,0,3
50862,372,3,26,116,6,لَتَكُونَنَّ,0,3
50863,372,3,26,116,7,مِنَ,0,3
50864,372,3,26,116,8,ٱلۡمَرۡجُومِينَ,0,3
50865,372,3,26,116,9,١١٦,1,3
50866,372,3,26,117,1,قَالَ,0,3
50867,372,4,26,117,2,رَبِّ,0,4
50868,372,4,26,117,3,إِنَّ,0,4
50869,372,4,26,117,4,قَوۡمِي,0,4
50870,372,4,26,117,5,كَذَّبُونِ,0,4
50871,372,4,26,117,6,١١٧,1,4
50872,372,4,26,118,1,فَٱفۡتَحۡ,0,4
50873,372,4,26,118,2,بَيۡنِي,0,4
50874,372,4,26,118,3,وَبَيۡنَهُمۡ,0,4
50875,372,4,26,118,4,فَتۡحٗا,0,4
50876,372,4,26,118,5,وَنَجِّنِي,0,4
50877,372,4,26,118,6,وَمَن,0,4
50878,372,5,26,118,7,مَّعِيَ,0,5
50879,372,5,26,118,8,مِنَ,0,5
50880,372,5,26,118,9,ٱلۡمُؤۡمِنِينَ,0,5
50881,372,5,26,118,10,١١٨,1,5
50882,372,5,26,119,1,فَأَنجَيۡنَٰهُ,0,5
50883,372,5,26,119,2,وَمَن,0,5
50884,372,5,26,119,3,مَّعَهُۥ,0,5
50885,372,5,26,119,4,فِي,0,5
50886,372,5,26,119,5,ٱلۡفُلۡكِ,0,5
50887,372,5,26,119,6,ٱلۡمَشۡحُونِ,0,5
50888,372,6,26,119,7,١١٩,1,6
50889,372,6,26,120,1,ثُمَّ,0,6
50890,372,6,26,120,2,أَغۡرَقۡنَا,0,6
50891,372,6,26,120,3,بَعۡدُ,0,6
50892,372,6,26,120,4,ٱلۡبَاقِينَ,0,6
50893,372,6,26,120,5,١٢٠,1,6
50894,372,6,26,121,1,إِنَّ,0,6
50895,372,6,26,121,2,فِي,0,6
50896,372,6,26,121,3,ذَٰلِكَ,0,6
50897,372,6,26,121,4,لَأٓيَةٗۖ,0,6
50898,372,6,26,121,5,وَمَا,0,6
50899,372,6,26,121,6,كَانَ,0,6
50900,372,7,26,121,7,أَكۡثَرُهُم,0,7
50901,372,7,26,121,8,مُّؤۡمِنِينَ,0,7
50902,372,7,26,121,9,١٢١,1,7
50903,372,7,26,122,1,وَإِنَّ,0,7
50904,372,7,26,122,2,رَبَّكَ,0,7
50905,372,7,26,122,3,لَهُوَ,0,7
50906,372,7,26,122,4,ٱلۡعَزِيزُ,0,7
50907,372,7,26,122,5,ٱلرَّحِيمُ,0,7
50908,372,7,26,122,6,١٢٢,1,7
50909,372,7,26,123,1,كَذَّبَتۡ,0,7
50910,372,8,26,123,2,عَادٌ,0,8
50911,372,8,26,123,3,ٱلۡمُرۡسَلِينَ,0,8
50912,372,8,26,123,4,١٢٣,1,8
50913,372,8,26,124,1,إِذۡ,0,8
50914,372,8,26,124,2,قَالَ,0,8
50915,372,8,26,124,3,لَهُمۡ,0,8
50916,372,8,26,124,4,أَخُوهُمۡ,0,8
50917,372,8,26,124,5,هُودٌ,0,8
50918,372,8,26,124,6,أَلَا,0,8
50919,372,8,26,124,7,تَتَّقُونَ,0,8
50920,372,8,26,124,8,١٢٤,1,8
50921,372,8,26,125,1,إِنِّي,0,8
50922,372,8,26,125,2,لَكُمۡ,0,8
50923,372,9,26,125,3,رَسُولٌ,0,9
50924,372,9,26,125,4,أَمِينٞ,0,9
50925,372,9,26,125,5,١٢٥,1,9
50926,372,9,26,126,1,فَٱتَّقُواْ,0,9
50927,372,9,26,126,2,ٱللَّهَ,0,9
50928,372,9,26,126,3,وَأَطِيعُونِ,0,9
50929,372,9,26,126,4,١٢٦,1,9
50930,372,9,26,127,1,وَمَآ,0,9
50931,372,9,26,127,2,أَسۡـَٔلُكُمۡ,0,9
50932,372,9,26,127,3,عَلَيۡهِ,0,9
50933,372,10,26,127,4,مِنۡ,0,10
50934,372,10,26,127,5,أَجۡرٍۖ,0,10
50935,372,10,26,127,6,إِنۡ,0,10
50936,372,10,26,127,7,أَجۡرِيَ,0,10
50937,372,10,26,127,8,إِلَّا,0,10
50938,372,10,26,127,9,عَلَىٰ,0,10
50939,372,10,26,127,10,رَبِّ,0,10
50940,372,10,26,127,11,ٱلۡعَٰلَمِينَ,0,10
50941,372,10,26,127,12,١٢٧,1,10
50942,372,10,26,128,1,أَتَبۡنُونَ,0,10
50943,372,10,26,128,2,بِكُلِّ,0,10
50944,372,10,26,128,3,رِيعٍ,0,10
50945,372,11,26,128,4,ءَايَةٗ,0,11
50946,372,11,26,128,5,تَعۡبَثُونَ,0,11
50947,372,11,26,128,6,١٢٨,1,11
50948,372,11,26,129,1,وَتَتَّخِذُونَ,0,11
50949,372,11,26,129,2,مَصَانِعَ,0,11
50950,372,11,26,129,3,لَعَلَّكُمۡ,0,11
50951,372,11,26,129,4,تَخۡلُدُونَ,0,11
50952,372,11,26,129,5,١٢٩,1,11
50953,372,12,26,130,1,وَإِذَا,0,12
50954,372,12,26,130,2,بَطَشۡتُم,0,12
50955,372,12,26,130,3,بَطَشۡتُمۡ,0,12
50956,372,12,26,130,4,جَبَّارِينَ,0,12
50957,372,12,26,130,5,١٣٠,1,12
50958,372,12,26,131,1,فَٱتَّقُواْ,0,12
50959,372,12,26,131,2,ٱللَّهَ,0,12
50960,372,12,26,131,3,وَأَطِيعُونِ,0,12
50961,372,12,26,131,4,١٣١,1,12
50962,372,13,26,132,1,وَٱتَّقُواْ,0,13
50963,372,13,26,132,2,ٱلَّذِيٓ,0,13
50964,372,13,26,132,3,أَمَدَّكُم,0,13
50965,372,13,26,132,4,بِمَا,0,13
50966,372,13,26,132,5,تَعۡلَمُونَ,0,13
50967,372,13,26,132,6,١٣٢,1,13
50968,372,13,26,133,1,أَمَدَّكُم,0,13
50969,372,13,26,133,2,بِأَنۡعَٰمٖ,0,13
50970,372,13,26,133,3,وَبَنِينَ,0,13
50971,372,13,26,133,4,١٣٣,1,13
50972,372,14,26,134,1,وَجَنَّٰتٖ,0,14
50973,372,14,26,134,2,وَعُيُونٍ,0,14
50974,372,14,26,134,3,١٣٤,1,14
50975,372,14,26,135,1,إِنِّيٓ,0,14
50976,372,14,26,135,2,أَخَافُ,0,14
50977,372,14,26,135,3,عَلَيۡكُمۡ,0,14
50978,372,14,26,135,4,عَذَابَ,0,14
50979,372,14,26,135,5,يَوۡمٍ,0,14
50980,372,14,26,135,6,عَظِيمٖ,0,14
50981,372,15,26,135,7,١٣٥,1,15
50982,372,15,26,136,1,قَالُواْ,0,15
50983,372,15,26,136,2,سَوَآءٌ,0,15
50984,372,15,26,136,3,عَلَيۡنَآ,0,15
50985,372,15,26,136,4,أَوَعَظۡتَ,0,15
50986,372,15,26,136,5,أَمۡ,0,15
50987,372,15,26,136,6,لَمۡ,0,15
50988,372,15,26,136,7,تَكُن,0,15
50989,372,15,26,136,8,مِّنَ,0,15
50990,372,15,26,136,9,ٱلۡوَٰعِظِينَ,0,15
50991,372,15,26,136,10,١٣٦,1,15
50992,373,1,26,137,1,إِنۡ,0,1
50993,373,1,26,137,2,هَٰذَآ,0,1
50994,373,1,26,137,3,إِلَّا,0,1
50995,373,1,26,137,4,خُلُقُ,0,1
50996,373,1,26,137,5,ٱلۡأَوَّلِينَ,0,1
50997,373,1,26,137,6,١٣٧,1,1
50998,373,1,26,138,1,وَمَا,0,1
50999,373,1,26,138,2,نَحۡنُ,0,1
51000,373,1,26,138,3,بِمُعَذَّبِينَ,0,1
51001,373,1,26,138,4,١٣٨,1,1
51002,373,1,26,139,1,فَكَذَّبُوهُ,0,1
51003,373,2,26,139,2,فَأَهۡلَكۡنَٰهُمۡۚ,0,2
51004,373,2,26,139,3,إِنَّ,0,2
51005,373,2,26,139,4,فِي,0,2
51006,373,2,26,139,5,ذَٰلِكَ,0,2
51007,373,2,26,139,6,لَأٓيَةٗۖ,0,2
51008,373,2,26,139,7,وَمَا,0,2
51009,373,2,26,139,8,كَانَ,0,2
51010,373,2,26,139,9,أَكۡثَرُهُم,0,2
51011,373,2,26,139,10,مُّؤۡمِنِينَ,0,2
51012,373,2,26,139,11,١٣٩,1,2
51013,373,2,26,140,1,وَإِنَّ,0,2
51014,373,3,26,140,2,رَبَّكَ,0,3
51015,373,3,26,140,3,لَهُوَ,0,3
51016,373,3,26,140,4,ٱلۡعَزِيزُ,0,3
51017,373,3,26,140,5,ٱلرَّحِيمُ,0,3
51018,373,3,26,140,6,١٤٠,1,3
51019,373,3,26,141,1,كَذَّبَتۡ,0,3
51020,373,3,26,141,2,ثَمُودُ,0,3
51021,373,3,26,141,3,ٱلۡمُرۡسَلِينَ,0,3
51022,373,3,26,141,4,١٤١,1,3
51023,373,3,26,142,1,إِذۡ,0,3
51024,373,3,26,142,2,قَالَ,0,3
51025,373,4,26,142,3,لَهُمۡ,0,4
51026,373,4,26,142,4,أَخُوهُمۡ,0,4
51027,373,4,26,142,5,صَٰلِحٌ,0,4
51028,373,4,26,142,6,أَلَا,0,4
51029,373,4,26,142,7,تَتَّقُونَ,0,4
51030,373,4,26,142,8,١٤٢,1,4
51031,373,4,26,143,1,إِنِّي,0,4
51032,373,4,26,143,2,لَكُمۡ,0,4
51033,373,4,26,143,3,رَسُولٌ,0,4
51034,373,4,26,143,4,أَمِينٞ,0,4
51035,373,4,26,143,5,١٤٣,1,4
51036,373,5,26,144,1,فَٱتَّقُواْ,0,5
51037,373,5,26,144,2,ٱللَّهَ,0,5
51038,373,5,26,144,3,وَأَطِيعُونِ,0,5
51039,373,5,26,144,4,١٤٤,1,5
51040,373,5,26,145,1,وَمَآ,0,5
51041,373,5,26,145,2,أَسۡـَٔلُكُمۡ,0,5
51042,373,5,26,145,3,عَلَيۡهِ,0,5
51043,373,5,26,145,4,مِنۡ,0,5
51044,373,5,26,145,5,أَجۡرٍۖ,0,5
51045,373,5,26,145,6,إِنۡ,0,5
51046,373,5,26,145,7,أَجۡرِيَ,0,5
51047,373,6,26,145,8,إِلَّا,0,6
51048,373,6,26,145,9,عَلَىٰ,0,6
51049,373,6,26,145,10,رَبِّ,0,6
51050,373,6,26,145,11,ٱلۡعَٰلَمِينَ,0,6
51051,373,6,26,145,12,١٤٥,1,6
51052,373,6,26,146,1,أَتُتۡرَكُونَ,0,6
51053,373,6,26,146,2,فِي,0,6
51054,373,6,26,146,3,مَا,0,6
51055,373,6,26,146,4,هَٰهُنَآ,0,6
51056,373,6,26,146,5,ءَامِنِينَ,0,6
51057,373,6,26,146,6,١٤٦,1,6
51058,373,7,26,147,1,فِي,0,7
51059,373,7,26,147,2,جَنَّٰتٖ,0,7
51060,373,7,26,147,3,وَعُيُونٖ,0,7
51061,373,7,26,147,4,١٤٧,1,7
51062,373,7,26,148,1,وَزُرُوعٖ,0,7
51063,373,7,26,148,2,وَنَخۡلٖ,0,7
51064,373,7,26,148,3,طَلۡعُهَا,0,7
51065,373,7,26,148,4,هَضِيمٞ,0,7
51066,373,7,26,148,5,١٤٨,1,7
51067,373,8,26,149,1,وَتَنۡحِتُونَ,0,8
51068,373,8,26,149,2,مِنَ,0,8
51069,373,8,26,149,3,ٱلۡجِبَالِ,0,8
51070,373,8,26,149,4,بُيُوتٗا,0,8
51071,373,8,26,149,5,فَٰرِهِينَ,0,8
51072,373,8,26,149,6,١٤٩,1,8
51073,373,8,26,150,1,فَٱتَّقُواْ,0,8
51074,373,8,26,150,2,ٱللَّهَ,0,8
51075,373,8,26,150,3,وَأَطِيعُونِ,0,8
51076,373,9,26,150,4,١٥٠,1,9
51077,373,9,26,151,1,وَلَا,0,9
51078,373,9,26,151,2,تُطِيعُوٓاْ,0,9
51079,373,9,26,151,3,أَمۡرَ,0,9
51080,373,9,26,151,4,ٱلۡمُسۡرِفِينَ,0,9
51081,373,9,26,151,5,١٥١,1,9
51082,373,9,26,152,1,ٱلَّذِينَ,0,9
51083,373,9,26,152,2,يُفۡسِدُونَ,0,9
51084,373,9,26,152,3,فِي,0,9
51085,373,9,26,152,4,ٱلۡأَرۡضِ,0,9
51086,373,10,26,152,5,وَلَا,0,10
51087,373,10,26,152,6,يُصۡلِحُونَ,0,10
51088,373,10,26,152,7,١٥٢,1,10
51089,373,10,26,153,1,قَالُوٓاْ,0,10
51090,373,10,26,153,2,إِنَّمَآ,0,10
51091,373,10,26,153,3,أَنتَ,0,10
51092,373,10,26,153,4,مِنَ,0,10
51093,373,10,26,153,5,ٱلۡمُسَحَّرِينَ,0,10
51094,373,10,26,153,6,١٥٣,1,10
51095,373,10,26,154,1,مَآ,0,10
51096,373,10,26,154,2,أَنتَ,0,10
51097,373,11,26,154,3,إِلَّا,0,11
51098,373,11,26,154,4,بَشَرٞ,0,11
51099,373,11,26,154,5,مِّثۡلُنَا,0,11
51100,373,11,26,154,6,فَأۡتِ,0,11
51101,373,11,26,154,7,بِـَٔايَةٍ,0,11
51102,373,11,26,154,8,إِن,0,11
51103,373,11,26,154,9,كُنتَ,0,11
51104,373,11,26,154,10,مِنَ,0,11
51105,373,11,26,154,11,ٱلصَّٰدِقِينَ,0,11
51106,373,11,26,154,12,١٥٤,1,11
51107,373,11,26,155,1,قَالَ,0,11
51108,373,12,26,155,2,هَٰذِهِۦ,0,12
51109,373,12,26,155,3,نَاقَةٞ,0,12
51110,373,12,26,155,4,لَّهَا,0,12
51111,373,12,26,155,5,شِرۡبٞ,0,12
51112,373,12,26,155,6,وَلَكُمۡ,0,12
51113,373,12,26,155,7,شِرۡبُ,0,12
51114,373,12,26,155,8,يَوۡمٖ,0,12
51115,373,12,26,155,9,مَّعۡلُومٖ,0,12
51116,373,12,26,155,10,١٥٥,1,12
51117,373,12,26,156,1,وَلَا,0,12
51118,373,12,26,156,2,تَمَسُّوهَا,0,12
51119,373,13,26,156,3,بِسُوٓءٖ,0,13
51120,373,13,26,156,4,فَيَأۡخُذَكُمۡ,0,13
51121,373,13,26,156,5,عَذَابُ,0,13
51122,373,13,26,156,6,يَوۡمٍ,0,13
51123,373,13,26,156,7,عَظِيمٖ,0,13
51124,373,13,26,156,8,١٥٦,1,13
51125,373,13,26,157,1,فَعَقَرُوهَا,0,13
51126,373,13,26,157,2,فَأَصۡبَحُواْ,0,13
51127,373,14,26,157,3,نَٰدِمِينَ,0,14
51128,373,14,26,157,4,١٥٧,1,14
51129,373,14,26,158,1,فَأَخَذَهُمُ,0,14
51130,373,14,26,158,2,ٱلۡعَذَابُۚ,0,14
51131,373,14,26,158,3,إِنَّ,0,14
51132,373,14,26,158,4,فِي,0,14
51133,373,14,26,158,5,ذَٰلِكَ,0,14
51134,373,14,26,158,6,لَأٓيَةٗۖ,0,14
51135,373,14,26,158,7,وَمَا,0,14
51136,373,14,26,158,8,كَانَ,0,14
51137,373,15,26,158,9,أَكۡثَرُهُم,0,15
51138,373,15,26,158,10,مُّؤۡمِنِينَ,0,15
51139,373,15,26,158,11,١٥٨,1,15
51140,373,15,26,159,1,وَإِنَّ,0,15
51141,373,15,26,159,2,رَبَّكَ,0,15
51142,373,15,26,159,3,لَهُوَ,0,15
51143,373,15,26,159,4,ٱلۡعَزِيزُ,0,15
51144,373,15,26,159,5,ٱلرَّحِيمُ,0,15
51145,373,15,26,159,6,١٥٩,1,15
51146,374,1,26,160,1,كَذَّبَتۡ,0,1
51147,374,1,26,160,2,قَوۡمُ,0,1
51148,374,1,26,160,3,لُوطٍ,0,1
51149,374,1,26,160,4,ٱلۡمُرۡسَلِينَ,0,1
51150,374,1,26,160,5,١٦٠,1,1
51151,374,1,26,161,1,إِذۡ,0,1
51152,374,1,26,161,2,قَالَ,0,1
51153,374,1,26,161,3,لَهُمۡ,0,1
51154,374,1,26,161,4,أَخُوهُمۡ,0,1
51155,374,1,26,161,5,لُوطٌ,0,1
51156,374,1,26,161,6,أَلَا,0,1
51157,374,1,26,161,7,تَتَّقُونَ,0,1
51158,374,2,26,161,8,١٦١,1,2
51159,374,2,26,162,1,إِنِّي,0,2
51160,374,2,26,162,2,لَكُمۡ,0,2
51161,374,2,26,162,3,رَسُولٌ,0,2
51162,374,2,26,162,4,أَمِينٞ,0,2
51163,374,2,26,162,5,١٦٢,1,2
51164,374,2,26,163,1,فَٱتَّقُواْ,0,2
51165,374,2,26,163,2,ٱللَّهَ,0,2
51166,374,2,26,163,3,وَأَطِيعُونِ,0,2
51167,374,2,26,163,4,١٦٣,1,2
51168,374,2,26,164,1,وَمَآ,0,2
51169,374,3,26,164,2,أَسۡـَٔلُكُمۡ,0,3
51170,374,3,26,164,3,عَلَيۡهِ,0,3
51171,374,3,26,164,4,مِنۡ,0,3
51172,374,3,26,164,5,أَجۡرٍۖ,0,3
51173,374,3,26,164,6,إِنۡ,0,3
51174,374,3,26,164,7,أَجۡرِيَ,0,3
51175,374,3,26,164,8,إِلَّا,0,3
51176,374,3,26,164,9,عَلَىٰ,0,3
51177,374,3,26,164,10,رَبِّ,0,3
51178,374,3,26,164,11,ٱلۡعَٰلَمِينَ,0,3
51179,374,3,26,164,12,١٦٤,1,3
51180,374,4,26,165,1,أَتَأۡتُونَ,0,4
51181,374,4,26,165,2,ٱلذُّكۡرَانَ,0,4
51182,374,4,26,165,3,مِنَ,0,4
51183,374,4,26,165,4,ٱلۡعَٰلَمِينَ,0,4
51184,374,4,26,165,5,١٦٥,1,4
51185,374,4,26,166,1,وَتَذَرُونَ,0,4
51186,374,4,26,166,2,مَا,0,4
51187,374,4,26,166,3,خَلَقَ,0,4
51188,374,4,26,166,4,لَكُمۡ,0,4
51189,374,4,26,166,5,رَبُّكُم,0,4
51190,374,5,26,166,6,مِّنۡ,0,5
51191,374,5,26,166,7,أَزۡوَٰجِكُمۚ,0,5
51192,374,5,26,166,8,بَلۡ,0,5
51193,374,5,26,166,9,أَنتُمۡ,0,5
51194,374,5,26,166,10,قَوۡمٌ,0,5
51195,374,5,26,166,11,عَادُونَ,0,5
51196,374,5,26,166,12,١٦٦,1,5
51197,374,5,26,167,1,قَالُواْ,0,5
51198,374,5,26,167,2,لَئِن,0,5
51199,374,5,26,167,3,لَّمۡ,0,5
51200,374,5,26,167,4,تَنتَهِ,0,5
51201,374,5,26,167,5,يَٰلُوطُ,0,5
51202,374,6,26,167,6,لَتَكُونَنَّ,0,6
51203,374,6,26,167,7,مِنَ,0,6
51204,374,6,26,167,8,ٱلۡمُخۡرَجِينَ,0,6
51205,374,6,26,167,9,١٦٧,1,6
51206,374,6,26,168,1,قَالَ,0,6
51207,374,6,26,168,2,إِنِّي,0,6
51208,374,6,26,168,3,لِعَمَلِكُم,0,6
51209,374,6,26,168,4,مِّنَ,0,6
51210,374,6,26,168,5,ٱلۡقَالِينَ,0,6
51211,374,6,26,168,6,١٦٨,1,6
51212,374,7,26,169,1,رَبِّ,0,7
51213,374,7,26,169,2,نَجِّنِي,0,7
51214,374,7,26,169,3,وَأَهۡلِي,0,7
51215,374,7,26,169,4,مِمَّا,0,7
51216,374,7,26,169,5,يَعۡمَلُونَ,0,7
51217,374,7,26,169,6,١٦٩,1,7
51218,374,7,26,170,1,فَنَجَّيۡنَٰهُ,0,7
51219,374,7,26,170,2,وَأَهۡلَهُۥٓ,0,7
51220,374,7,26,170,3,أَجۡمَعِينَ,0,7
51221,374,7,26,170,4,١٧٠,1,7
51222,374,8,26,171,1,إِلَّا,0,8
51223,374,8,26,171,2,عَجُوزٗا,0,8
51224,374,8,26,171,3,فِي,0,8
51225,374,8,26,171,4,ٱلۡغَٰبِرِينَ,0,8
51226,374,8,26,171,5,١٧١,1,8
51227,374,8,26,172,1,ثُمَّ,0,8
51228,374,8,26,172,2,دَمَّرۡنَا,0,8
51229,374,8,26,172,3,ٱلۡأٓخَرِينَ,0,8
51230,374,8,26,172,4,١٧٢,1,8
51231,374,8,26,173,1,وَأَمۡطَرۡنَا,0,8
51232,374,8,26,173,2,عَلَيۡهِم,0,8
51233,374,9,26,173,3,مَّطَرٗاۖ,0,9
51234,374,9,26,173,4,فَسَآءَ,0,9
51235,374,9,26,173,5,مَطَرُ,0,9
51236,374,9,26,173,6,ٱلۡمُنذَرِينَ,0,9
51237,374,9,26,173,7,١٧٣,1,9
51238,374,9,26,174,1,إِنَّ,0,9
51239,374,9,26,174,2,فِي,0,9
51240,374,9,26,174,3,ذَٰلِكَ,0,9
51241,374,9,26,174,4,لَأٓيَةٗۖ,0,9
51242,374,9,26,174,5,وَمَا,0,9
51243,374,9,26,174,6,كَانَ,0,9
51244,374,9,26,174,7,أَكۡثَرُهُم,0,9
51245,374,10,26,174,8,مُّؤۡمِنِينَ,0,10
51246,374,10,26,174,9,١٧٤,1,10
51247,374,10,26,175,1,وَإِنَّ,0,10
51248,374,10,26,175,2,رَبَّكَ,0,10
51249,374,10,26,175,3,لَهُوَ,0,10
51250,374,10,26,175,4,ٱلۡعَزِيزُ,0,10
51251,374,10,26,175,5,ٱلرَّحِيمُ,0,10
